num choices/num voters,3,5,7,9,11,13,15,21,31,41,51,1001,10001
3,Nan,1.8,1.6,1.4,1.3,1.3,1.2,1.1,1.1,1.1,1.1,1.2,1.1
4,2.2,2.0,1.7,1.6,1.5,1.4,1.3,1.3,1.3,1.2,1.2,1.2,1.2
5,2.5,2.1,1.8,1.7,1.6,1.5,1.5,1.4,1.3,1.3,1.3,1.3,1.3
6,2.7,2.2,1.9,1.8,1.7,1.6,1.6,1.5,1.4,1.4,1.4,1.3,1.3
7,2.9,2.3,2.0,1.9,1.8,1.7,1.6,1.5,1.5,1.4,1.4,1.3,1.3
8,3.0,2.4,2.1,1.9,1.8,1.7,1.7,1.6,1.5,1.5,1.4,1.4,1.4
9,3.1,2.5,2.2,2.0,1.9,1.8,1.7,1.6,1.5,1.5,1.5,1.4,1.4
10,3.2,2.6,2.2,2.0,1.9,1.8,1.8,1.6,1.6,1.5,1.5,1.4,1.4
