num choices/num voters,3,5,7,9,11,13,15,21,31,41,51,1001,10001
3,Nan,0.0,0.0808,0.187,0.265,0.306,0.37,0.423,0.459,0.479,0.461,0.453,0.467
4,0.0,0.0368,0.101,0.168,0.222,0.27,0.323,0.381,0.419,0.436,0.432,0.452,0.442
5,0.0,0.0441,0.103,0.16,0.22,0.255,0.3,0.365,0.401,0.404,0.42,0.433,0.432
6,0.0108,0.0458,0.103,0.155,0.207,0.248,0.274,0.338,0.375,0.391,0.4,0.426,0.426
7,0.0085,0.0445,0.0936,0.149,0.193,0.237,0.268,0.326,0.367,0.382,0.392,0.417,0.42
8,0.0112,0.0435,0.0904,0.143,0.188,0.228,0.258,0.32,0.357,0.373,0.385,0.407,0.409
9,0.00841,0.042,0.09,0.138,0.183,0.219,0.25,0.307,0.348,0.371,0.378,0.4,0.407
10,0.00984,0.0417,0.0859,0.135,0.176,0.217,0.245,0.304,0.341,0.363,0.378,0.402,0.405
