num choices/num voters,3,5,7,9,11,13,15,21,31,41,51,101,121,191,1001,10001,100001
3,Nan,2.3,2.2,2.0,2.0,1.9,1.8,1.6,1.6,1.4,1.5,1.4,1.4,1.4,1.5,1.5,1.6
4,3.5,3.0,2.7,2.5,2.4,2.2,2.2,2.0,2.0,1.8,1.9,2.0,1.9,1.9,1.8,2.0,2.0
5,4.0,3.4,3.1,2.8,2.7,2.7,2.4,2.5,2.3,2.3,2.1,2.2,2.2,2.2,2.2,2.3,2.3
6,4.3,3.8,3.4,3.2,3.0,3.0,2.8,2.7,2.6,2.6,2.6,2.5,2.5,2.6,2.4,2.4,Nan
7,4.7,4.3,3.6,3.5,3.3,3.2,3.2,3.0,2.9,2.8,2.8,2.6,2.7,2.6,2.7,2.6,Nan
8,4.9,4.4,4.0,3.6,3.5,3.3,3.6,3.1,3.0,3.1,2.9,2.7,2.8,2.9,2.9,2.8,Nan
9,5.1,4.5,4.1,3.8,3.7,3.7,3.4,3.3,3.2,3.2,2.9,3.1,3.1,3.0,3.1,3.0,Nan
10,5.0,4.6,4.3,4.0,3.9,3.8,3.6,3.6,3.3,3.3,3.2,3.1,3.2,3.0,3.1,2.9,Nan
