num choices/num voters,3,5,7,9,11,13,15,21,31,41,51
3,1.0,1.0,0.9411,0.9043,0.8837,0.8585,0.8199,0.7689,0.7359,0.6977,0.6721
4,1.0,1.0,0.9118,0.8533,Nan,Nan,Nan,Nan,Nan,Nan,Nan
5,1.0,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
6,1.0,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan,Nan
